ID,AREA,DATA,VTD,COUNTY,STATE,MCD,NAME,POP2000,POPULATION,HISPANIC_O,NH_WHT,NH_DOJ_BLK,NH_DOJ_IND,NH_DOJ_ASN,NH_DOJ_HWN,NH_DOJ_OTH,NH_DOJ_OT1,F18_POP_20,F18_POP,H18_POP,NH18_WHT,NH18_DOJ_B,NH18_DOJ_I,NH18_DOJ_A,NH18_DOJ_H,NH18_DOJ_O,NH18_DOJ_1,USSENGP02,USSENIP02,USSENR02,WELLSTONE,USSENDFL02,USSENCP02,USSENWI02,CONGGP02,CONGIP02,CONGR02,CONGDFL02,CONGNNT02,CONGWI02,MNSENGP02,MNSENIP02,MNSENR02,MNSENDFL02,MNSENCP02,MNSENICP02,MNSENWI02,MNLEGGP02,MNLEGIP02,MNLEGR02,MNLEGDFL02,MNLEGCP02,MNLEGGI02,MNLEGWI02,GOVGP02,GOVIP02,GOVR02,GOVDFL02,GOVCP02,GOVI02,GOVSW02,GOVWI02,SOSGP02,SOSIP02,SOSR02,SOSDFL02,SOSWI02,AGIP02,AGR02,AGDFL02,AGWI02,AUDGP02,AUDIP02,AUDR02,AUDDFL02,AUDWI02,USPRESGP04,USPRESR04,USPRESDFL0,USPRESSE04,USPRESSW04,USPRESCF04,USPRESBL04,USPRESC04,USPRESL04,USPRESWI04,USCONGI04,USCONGR04,USCONGDFL0,USCONGWI04,MNLEGI04,MNLEGR04,MNLEGDFL04,MNLEGWI04,USSENR06,USSENDFL06,USSENIP06,USSENWI06,GOVR06,GOVDFL06,GOVIP06,GOVWI06,AGR06,AGDFL06,AGIP06,AGWI06,SOSR06,SOSDFL06,SOSIP06,SOSWI06,AUDR06,AUDDFL06,AUDWI06,CONGR06,CONGDFL06,CONGIP06,CONGWI06,MNSENR06,MNSENDFL06,MNSENIP06,MNSENWI06,MNLEGR06,MNLEGDFL06,MNLEGIP06,MNLEGWI06,USPRESR08,USPRESDFL1,USPRESGP08,USPRESSWP0,USPRESIND0,USPRESLIB0,USPRESCP08,USPRESWI08,USSENIP08,USSENR08,USSENDFL08,USSENLIB08,USSENCP08,USSENWI08,CONGIP08,CONGR08,CONGDFL08,CONGWI08,MNLEGIP08,MNLEGR08,MNLEGDFL08,MNLEGWI08,CONGIP10,CONGR10,CONGDFL10,CONGWI10,MNSENIP10,MNSENR10,MNSENDFL10,MNSENWI10,MNLEGIP10,MNLEGR10,MNLEGDFL10,MNLEGWI10,GOVIP10,GOVR10,GOVDFL10,GOVGP10,GOVTRP10,GOVGR10,GOVEDP10,GOVWI10,SOSIP10,SOSR10,SOSDFL10,SOSWI10,AUDR10,AUDDFL10,AUDGP10,AUDGR10,AUDWI10,AGIP10,AGR10,AGDFL10,AGTRP10,AGWI10,DEM_INDEX,REP_INDEX,THIRD_INDE,INDEX_VOTE
1805727,0.94,1351,270531295,27053,27,2705340166,Maple Grove P-22,2202,2092,44,1817,125,16,76,0,5,9,1456,1565,21,1410,61,9,54,0,4,6,6,22,732,5,409,1,1,0,0,866,272,0,0,0,0,750,363,0,0,1,0,167,641,303,0,0,1,14,185,645,326,0,4,0,0,20,54,692,365,0,40,587,498,2,25,80,635,355,0,3,744,605,0,0,0,4,0,6,1,0,885,437,0,0,629,454,0,498,549,32,0,636,380,59,1,541,434,34,0,578,405,33,0,502,449,0,729,337,0,0,594,444,0,1,621,428,0,0,700,668,2,0,10,4,5,0,201,709,462,3,4,0,111,686,545,0,0,745,560,1,50,657,341,0,0,757,0,26,0,648,388,0,157,550,352,3,3,1,1,0,37,570,418,0,576,417,19,10,0,40,521,458,3,0,,,,
2777971,0.75,1232,270530345,27053,27,2705307966,Brooklyn Park W-E P-1,2576,2619,150,1325,534,25,571,1,4,9,1851,1894,88,1110,306,17,365,1,4,3,4,23,565,3,542,1,4,0,0,669,441,0,1,0,0,440,656,0,0,1,0,85,507,499,0,0,0,31,141,499,453,0,12,0,1,30,51,508,529,0,52,415,632,1,24,83,446,516,0,2,576,774,0,0,0,12,2,4,0,0,704,583,1,0,504,749,1,276,621,25,0,373,492,49,0,302,544,37,0,322,526,24,0,291,545,0,449,465,0,0,279,626,0,2,310,589,0,1,462,819,0,0,14,4,0,0,184,444,658,7,5,0,158,426,676,0,0,404,757,1,41,372,405,0,0,318,484,2,0,340,457,2,70,303,444,3,3,0,2,0,30,303,463,0,310,465,14,13,1,28,275,488,6,0,,,,
2778032,0.57,1235,270530360,27053,27,2705307966,Brooklyn Park W-E P-4,2998,2896,182,1360,759,25,544,0,6,20,2084,2058,101,1130,454,13,341,0,5,14,9,32,599,13,568,1,3,0,0,695,490,0,0,0,165,402,586,0,0,0,0,61,510,592,0,0,1,30,161,538,486,1,7,2,1,32,62,519,572,0,60,415,702,1,37,86,461,548,3,4,645,847,0,0,0,6,0,3,1,0,763,659,0,0,583,858,1,282,634,40,4,379,521,63,0,321,552,43,1,338,540,43,1,303,546,0,476,476,0,1,362,587,0,2,331,621,0,2,499,904,3,0,12,1,7,0,180,473,748,3,11,0,157,480,722,0,0,465,880,3,55,402,437,0,41,330,510,1,44,307,530,0,63,330,501,2,3,0,1,1,29,321,522,1,316,523,26,7,0,34,288,545,4,1,,,,
2778198,0.50,1233,270530350,27053,27,2705307966,Brooklyn Park W-E P-2,2403,2336,110,993,560,17,626,0,7,23,1625,1676,72,845,324,15,410,0,0,10,3,11,446,1,433,3,1,0,0,516,358,0,0,0,0,373,485,0,0,3,0,81,393,386,0,0,0,19,120,387,353,1,5,2,2,22,49,385,413,1,52,325,495,0,25,81,352,395,1,1,449,654,0,0,2,1,0,3,2,0,502,545,6,0,421,608,4,218,450,23,0,256,395,37,1,211,420,30,1,231,411,19,0,212,411,2,334,357,0,0,231,445,0,1,233,438,0,2,371,702,0,0,8,4,0,0,130,356,588,5,4,0,115,350,575,0,0,324,620,7,40,276,357,3,0,253,407,5,0,256,409,3,58,217,396,1,0,3,1,5,25,230,408,0,234,392,19,16,1,30,204,421,6,1,,,,
2782489,1.06,1234,270530355,27053,27,2705307966,Brooklyn Park W-E P-3,3084,2960,121,1600,583,28,591,1,4,32,2192,2173,69,1328,346,17,394,1,3,15,4,25,559,0,515,0,0,0,0,657,388,0,1,0,0,475,554,0,0,1,0,103,472,445,0,0,0,30,131,498,425,0,5,1,2,29,63,496,463,0,47,422,584,0,31,96,443,448,1,0,640,691,0,0,1,8,0,2,1,0,741,535,1,0,565,685,0,325,587,31,1,431,447,60,1,367,488,40,0,378,478,35,0,348,489,1,513,416,0,2,356,556,0,2,357,545,0,2,513,783,2,0,10,3,3,0,184,505,610,7,1,0,134,496,638,0,0,481,678,3,56,413,427,2,0,377,498,4,0,392,485,2,100,353,444,2,0,2,3,2,36,361,478,1,360,472,20,14,3,47,321,493,5,1,,,,
2782637,1.23,143,270034820,27003,27,2700322814,Fridley W-3 P-2,2728,2602,106,2079,224,28,145,1,12,7,2118,2036,67,1714,129,20,95,1,6,4,2,26,633,8,635,1,0,48,0,504,708,0,1,0,0,547,705,0,0,4,0,57,498,677,0,0,3,13,216,563,506,0,0,0,0,16,54,632,564,0,41,491,740,1,29,86,525,601,3,2,652,883,1,0,0,8,2,3,1,0,565,847,4,0,609,847,2,405,728,48,4,514,581,86,3,425,654,56,2,488,593,42,2,434,622,1,413,519,222,4,411,743,0,2,411,655,76,2,633,914,3,0,15,3,2,0,267,575,710,9,3,0,150,542,805,6,0,623,842,4,55,453,568,1,0,465,620,1,0,524,628,1,105,477,582,6,1,6,3,0,42,478,631,0,462,629,36,19,1,58,429,663,5,1,,,,
2460399,2.05,145,270034840,27003,27,2700322814,Fridley W-3 P-4,2042,2088,214,1390,350,32,81,8,6,7,1609,1605,122,1184,211,26,52,6,3,1,3,13,342,8,466,0,0,46,0,262,494,0,1,0,0,317,487,0,0,3,0,64,251,475,0,0,3,12,126,338,358,0,0,1,1,12,54,300,441,2,36,252,525,2,30,68,273,412,2,1,415,610,0,0,1,11,0,2,1,0,314,600,3,0,343,614,3,200,424,29,0,246,368,36,0,206,392,29,0,216,388,24,0,189,402,0,192,301,143,3,206,441,0,1,196,396,46,0,357,588,5,0,16,3,4,0,169,297,498,4,4,0,83,292,543,2,0,341,550,2,24,175,307,1,0,171,338,1,0,218,332,1,52,193,324,1,2,2,2,1,41,177,335,1,176,341,17,17,1,38,149,363,1,1,,,,
2460600,0.68,144,270034830,27003,27,2700322814,Fridley W-3 P-3,2014,2054,154,1221,481,26,142,0,10,20,1642,1569,91,1031,302,22,105,0,6,12,4,13,227,0,308,2,0,33,0,163,334,0,2,0,0,210,317,0,0,2,0,27,172,322,0,0,3,17,73,221,230,1,4,1,2,15,26,200,293,2,21,184,325,2,23,33,180,279,2,0,258,411,0,0,0,4,2,0,1,0,222,375,0,0,228,390,1,141,295,19,0,177,243,36,1,147,267,21,1,158,257,15,1,148,256,1,141,206,92,0,151,285,0,1,137,257,39,1,250,521,1,1,18,3,2,0,127,231,416,6,4,0,80,209,451,2,0,250,457,2,20,148,229,0,0,150,249,1,0,179,239,1,34,160,240,2,2,2,1,0,19,159,245,0,165,234,13,8,1,20,141,259,2,1,,,,
2456084,1.82,1217,270530205,27053,27,2705307948,Brooklyn Center P-2,4183,4375,583,1781,1523,55,382,3,14,34,3257,3215,346,1589,951,36,261,2,12,18,4,24,514,0,720,2,1,0,0,680,557,0,4,0,0,444,790,0,0,3,0,102,478,654,0,0,5,40,193,455,580,0,7,2,1,31,53,478,675,1,60,413,779,4,46,88,416,664,2,5,604,1144,0,0,0,11,0,8,1,0,740,922,7,0,554,1089,6,295,770,39,2,351,687,59,1,314,679,57,0,325,674,36,0,280,679,1,474,615,0,1,299,773,0,2,328,734,0,0,502,1150,5,0,17,2,0,0,224,426,992,13,10,0,207,459,938,0,0,406,1062,4,54,365,476,0,0,305,580,1,0,321,572,0,64,287,564,1,1,1,6,2,38,278,564,0,284,557,25,15,0,41,256,585,6,0,,,,
2456178,1.37,1218,270530210,27053,27,2705307948,Brooklyn Center P-3,4663,4995,467,2081,1586,29,766,0,12,54,3417,3511,260,1772,958,22,462,0,7,30,6,34,725,3,812,0,1,0,0,891,646,0,4,0,0,630,901,0,0,4,0,113,600,809,0,0,0,27,216,669,644,0,14,2,1,45,84,678,729,0,69,579,886,0,44,123,594,741,3,3,820,1282,0,0,3,9,3,3,5,0,989,1021,4,0,729,1276,6,456,950,45,2,568,784,97,3,495,843,50,1,504,824,49,1,466,829,3,709,728,0,4,482,936,0,4,513,908,0,3,688,1346,3,2,7,4,2,0,268,633,1115,9,5,0,220,647,1102,0,0,581,1238,3,76,567,650,1,0,493,790,1,0,524,764,0,116,466,723,1,1,2,3,0,56,462,748,1,475,720,40,25,0,48,423,788,10,0,,,,
2456272,0.62,1392,270531530,27053,27,2705343000,Minneapolis W-4 P-6,4171,3763,260,1271,1678,108,369,0,19,58,2794,2622,152,1126,1021,65,215,0,13,30,3,21,293,1,877,2,1,116,0,210,828,0,0,0,150,216,780,0,0,1,115,0,206,809,0,0,3,49,108,270,731,2,26,1,0,67,54,277,744,0,61,220,850,2,84,70,217,743,1,7,305,1426,0,1,4,9,0,1,1,0,247,1245,6,0,225,1338,9,154,766,32,0,180,705,70,1,148,702,43,3,153,717,29,0,133,709,0,142,629,159,1,183,743,0,4,134,749,0,0,235,1444,2,0,12,4,3,0,168,257,1207,16,13,0,105,228,1262,2,0,233,1326,5,19,141,656,0,0,151,682,2,0,148,674,0,64,151,644,7,2,4,4,0,40,148,635,1,146,621,40,11,2,26,130,670,7,2,,,,
2456331,0.53,1389,270531515,27053,27,2705343000,Minneapolis W-4 P-3,2168,2269,175,1031,791,62,176,1,7,26,1549,1667,116,916,470,43,101,1,6,14,6,13,238,0,547,1,0,58,0,173,525,0,0,0,71,167,495,0,0,0,78,0,166,500,0,0,0,43,74,217,439,0,8,1,1,36,34,207,478,0,46,194,509,1,49,44,194,446,0,4,277,820,1,1,2,9,1,2,1,0,235,748,1,0,219,809,2,138,568,41,1,169,503,74,0,143,518,45,1,153,531,31,1,144,516,1,143,449,127,1,169,570,0,2,132,557,0,2,216,853,3,0,11,8,1,0,146,205,710,9,8,0,78,176,767,1,0,179,829,8,25,110,454,2,0,126,487,3,0,120,490,5,41,132,458,3,2,4,0,3,25,121,454,3,126,435,34,15,3,24,112,475,2,3,,,,
2456382,0.44,1388,270531510,27053,27,2705343000,Minneapolis W-4 P-2,2280,2300,173,1040,664,54,339,1,1,28,1618,1677,108,897,421,35,205,0,0,11,9,27,231,0,502,0,0,66,0,169,528,0,2,0,68,167,512,0,0,2,97,0,162,497,0,0,1,34,76,220,437,1,18,1,0,37,41,206,485,0,55,168,538,0,44,58,188,464,0,5,297,756,1,0,2,15,0,4,1,0,218,733,2,0,230,752,6,159,525,36,0,193,467,51,0,159,482,33,2,169,486,31,1,152,474,2,158,428,110,0,184,524,0,7,152,506,0,2,262,801,3,0,15,3,1,0,144,261,639,10,8,0,77,205,728,1,0,212,763,4,21,139,423,1,0,163,436,0,0,154,436,5,48,153,423,2,1,0,3,0,25,142,418,1,156,413,24,7,0,25,130,441,3,0,,,,
2456440,1.04,1357,270531360,27053,27,2705343000,Minneapolis W-1 P-1,1642,1492,87,1135,156,42,54,0,5,13,1294,1199,53,985,82,32,39,0,3,5,2,16,229,0,449,1,0,39,0,168,456,0,0,0,0,167,481,0,0,2,0,0,0,505,0,0,21,22,94,211,357,0,4,2,0,38,43,209,373,1,33,166,469,1,44,52,179,385,0,0,253,601,0,0,0,8,1,4,2,0,176,592,0,0,148,537,0,133,516,22,0,175,437,59,0,135,470,26,1,149,464,24,1,129,470,1,124,371,158,1,132,502,30,1,114,537,0,2,220,649,5,0,10,2,3,0,142,198,535,1,1,0,84,163,598,0,34,117,613,1,28,146,418,0,0,156,472,2,0,157,460,1,49,151,438,2,1,1,0,1,29,153,436,1,153,427,34,7,0,19,137,467,0,1,,,,
1681946,42.37,4084,271710085,27171,27,2717122400,Franklin Twp.,2710,2760,43,2669,19,8,14,0,7,0,1970,2022,28,1968,7,7,8,0,4,0,6,21,940,3,488,2,1,0,64,975,392,0,2,0,0,858,524,0,0,5,0,0,638,562,0,0,191,20,203,895,316,3,7,1,0,22,72,870,453,0,64,771,576,5,32,106,812,435,4,1,1048,548,0,0,2,10,6,4,3,0,1047,564,0,0,1016,542,0,753,583,33,0,857,427,78,1,746,505,62,0,815,460,3,0,708,550,0,789,492,82,2,845,485,0,1,848,484,0,0,1047,623,1,1,19,1,5,0,301,915,464,1,6,0,179,897,590,0,0,1068,563,4,64,875,463,1,0,1005,398,1,0,1002,416,1,154,922,354,3,0,1,1,0,55,866,472,0,861,486,22,21,0,64,791,526,5,0,,,,
1682139,4.04,4083,271710075,27171,27,2717115454,Delano,3901,5464,75,5216,40,22,97,1,1,12,2594,3719,40,3597,15,18,44,1,1,3,6,38,1161,0,680,0,2,0,116,1211,521,0,10,0,0,1089,709,0,0,5,0,0,804,805,0,0,215,29,260,1113,498,5,7,2,3,28,94,1094,650,1,65,984,801,4,42,121,1062,571,3,4,1494,897,2,1,1,10,0,5,3,0,1460,932,0,0,1564,767,0,1145,1005,65,1,1355,733,116,1,1161,826,85,1,1272,732,63,3,1110,861,1,1220,832,160,3,1357,768,0,2,1472,706,0,1,1738,1160,1,0,27,5,7,0,499,1618,796,3,6,0,312,1502,1079,0,0,1882,963,1,140,1401,869,0,0,1683,711,1,0,1683,753,5,244,1497,725,2,1,5,3,0,92,1368,888,2,1385,877,47,32,1,120,1257,929,22,0,,,,
1682256,0.34,1577,270532695,27053,27,2705355006,Rockford P-1,144,426,7,406,7,3,3,0,0,0,116,336,4,322,5,2,3,0,0,0,0,3,89,0,48,0,0,0,16,78,44,0,0,0,0,70,64,0,0,0,0,0,48,71,0,0,32,4,24,74,36,2,1,0,0,1,8,73,53,0,9,70,59,0,4,11,74,45,0,1,126,93,0,0,1,2,0,0,0,0,116,108,0,0,125,88,0,58,70,8,0,73,52,11,0,58,60,12,0,65,53,8,0,60,63,0,65,59,12,0,68,65,0,0,68,63,0,0,98,103,0,0,4,1,1,0,50,89,62,1,0,0,35,89,76,0,0,94,92,1,3,70,45,0,0,76,41,1,0,75,42,0,13,66,40,0,1,0,0,0,12,67,35,0,62,46,6,3,0,6,58,51,0,0,,,,
2451488,0.81,1364,270531395,27053,27,2705343000,Minneapolis W-1 P-8,1977,1869,272,1132,264,92,75,2,10,22,1527,1474,171,1023,141,68,52,1,5,13,8,13,220,4,475,2,0,65,0,168,463,0,3,0,0,189,492,0,0,4,0,0,0,534,0,0,24,62,91,208,351,2,8,1,1,63,32,210,404,2,42,191,465,2,74,52,182,381,1,3,238,707,0,0,0,5,1,4,0,0,195,622,1,0,163,541,1,123,481,21,1,147,434,38,1,122,434,27,0,139,427,21,1,115,416,0,106,356,133,0,110,468,34,0,109,495,0,3,229,669,4,0,7,7,3,0,124,192,589,7,4,0,81,169,621,1,37,113,626,0,19,139,415,1,0,154,438,4,0,137,451,4,44,142,421,3,0,3,2,2,38,128,426,1,128,415,27,14,2,28,113,442,5,2,,,,
2451546,0.25,1393,270531535,27053,27,2705343000,Minneapolis W-4 P-7,2379,2091,113,1356,474,33,77,1,4,33,1688,1605,66,1156,295,24,44,1,3,16,10,19,362,4,689,1,2,99,0,273,689,0,2,0,110,283,662,0,0,3,123,0,257,674,0,0,3,57,124,327,550,0,25,0,0,78,46,336,586,1,73,279,698,1,76,77,286,587,3,2,339,1010,0,0,1,10,2,0,1,0,296,938,2,0,291,997,5,240,734,27,0,282,633,80,1,235,677,35,0,243,681,29,0,217,663,0,222,549,209,1,280,705,0,2,226,721,0,2,284,1007,3,1,10,4,6,0,155,302,838,5,6,0,83,282,888,1,0,287,941,6,28,214,616,1,0,227,659,2,0,218,659,4,64,229,602,4,2,2,2,1,33,206,624,1,214,602,43,14,1,35,199,641,4,1,,,,
2451586,0.45,1390,270531520,27053,27,2705343000,Minneapolis W-4 P-4,2760,2575,117,1839,412,35,134,4,11,23,2059,1994,75,1513,275,31,80,2,6,12,7,27,464,0,902,3,0,119,0,382,886,0,3,0,123,382,858,0,0,4,174,0,360,830,0,0,7,55,185,437,726,1,16,1,0,99,70,470,742,0,70,374,928,1,104,101,388,751,2,3,499,1145,0,1,1,21,1,7,2,0,413,1119,1,0,415,1181,4,318,982,57,0,400,844,101,0,341,873,60,2,367,866,50,1,316,836,4,303,725,285,5,429,891,0,2,323,923,0,2,409,1209,10,0,18,7,3,0,224,424,984,9,1,0,92,364,1133,1,0,367,1194,10,32,256,802,1,0,275,857,4,0,283,836,9,113,273,769,6,2,6,5,2,51,273,811,1,282,791,45,16,0,47,239,841,6,0,,,,
2451642,0.77,1387,270531505,27053,27,2705343000,Minneapolis W-4 P-1,3170,3031,300,1268,823,55,526,0,11,48,2213,2174,176,1110,498,43,315,0,8,24,8,21,356,10,682,4,2,90,0,234,713,0,2,0,89,260,659,0,0,4,82,0,219,708,0,0,0,48,132,300,571,6,11,4,1,49,46,305,636,0,56,236,725,1,54,77,250,611,0,3,365,1113,0,0,2,15,1,2,1,0,281,1016,5,0,280,1066,3,176,775,41,2,230,693,72,0,196,717,31,1,216,699,31,2,186,713,1,193,596,174,3,231,740,0,4,165,772,0,3,330,1149,2,1,10,7,4,0,205,338,945,5,4,0,85,266,1057,3,0,280,1123,5,22,181,606,0,0,202,655,1,0,200,657,1,69,183,630,5,0,4,4,0,31,184,638,0,201,603,34,15,0,20,170,657,8,0,,,,
2451704,0.49,1391,270531525,27053,27,2705343000,Minneapolis W-4 P-5,1965,1740,86,846,545,26,190,1,15,31,1350,1297,52,756,347,17,108,1,5,11,7,13,213,5,452,1,1,63,0,165,436,0,0,0,72,160,422,0,0,0,84,0,156,420,0,0,0,31,84,177,370,2,18,1,1,42,35,199,393,0,40,163,465,1,48,49,165,387,0,5,249,686,0,0,0,7,1,3,2,0,198,622,4,0,197,671,7,136,490,22,0,159,437,45,2,141,449,30,1,147,462,19,1,133,438,2,128,385,115,1,155,480,0,1,134,471,0,2,190,734,1,0,6,2,2,0,111,200,607,5,1,0,54,166,666,2,0,176,682,8,13,111,391,1,0,125,406,0,0,123,407,1,36,118,382,2,0,4,5,0,30,114,379,1,119,375,23,12,0,16,109,404,4,0,,,,
2451757,0.89,1216,270530200,27053,27,2705307948,Brooklyn Center P-1,4059,4116,396,2237,937,63,459,0,3,21,2974,2943,215,1895,502,49,270,0,2,10,5,42,586,3,889,0,0,0,0,756,715,0,3,0,0,504,963,0,0,4,0,113,538,823,0,0,2,44,202,537,710,2,10,3,1,50,84,559,782,1,85,443,944,1,48,134,479,780,1,4,674,1332,0,0,2,16,1,10,0,0,824,1111,3,0,595,1328,6,398,995,51,1,459,873,106,2,392,891,61,3,427,852,52,3,381,885,4,643,785,0,4,398,1009,0,3,414,1001,0,2,578,1334,11,0,19,7,5,0,294,524,1103,11,6,0,258,548,1067,0,0,476,1184,3,84,520,706,0,0,420,865,4,0,444,849,3,127,401,787,10,1,6,8,0,66,398,820,1,407,795,49,30,0,64,359,857,11,1,,,,
2084386,35,4100,271710150,27171,27,2717155024,Rockford Twp.,3334,3194,42,3072,32,11,32,0,4,1,2387,2433,26,2365,14,3,23,0,2,0,12,59,1056,0,582,3,2,0,153,1052,489,0,2,0,0,1032,635,0,0,6,0,0,712,732,0,0,205,29,274,982,434,3,8,2,0,25,96,996,577,3,83,901,698,0,54,130,919,555,2,2,1257,764,0,3,0,9,4,1,2,0,1200,825,0,0,1112,834,3,757,727,53,0,895,536,96,0,774,633,77,1,820,572,57,1,764,646,2,844,585,109,0,943,565,0,3,854,635,0,3,1200,764,3,0,27,7,13,0,440,1015,527,10,9,0,262,1027,699,0,0,1125,778,6,92,879,526,1,0,1027,479,2,0,986,493,1,192,900,427,1,1,7,3,2,95,881,527,0,896,537,30,32,0,98,810,567,11,0,,,,
2091509,2.33,4099,271710145,27171,27,2717155006,Rockford,3423,3890,76,3601,70,43,79,7,6,8,2314,2750,43,2593,31,30,40,2,5,6,12,59,1056,0,582,3,2,0,153,1052,489,0,2,0,0,1032,635,0,0,6,0,0,712,732,0,0,205,29,274,982,434,3,8,2,0,25,96,996,577,3,83,901,698,0,54,130,919,555,2,2,1257,764,0,3,0,9,4,1,2,0,1200,825,0,0,1112,834,3,757,727,53,0,895,536,96,0,774,633,77,1,820,572,57,1,764,646,2,844,585,109,0,943,565,0,3,854,635,0,3,1081,893,5,0,21,17,8,0,405,939,650,14,10,0,290,917,787,0,0,1064,787,9,82,749,500,1,0,868,483,0,0,837,491,0,140,780,447,1,4,1,5,1,64,761,516,0,764,508,30,23,1,73,692,559,10,1,,,,
2111023,21.48,1317,270531050,27053,27,2705325622,Greenfield P-1,2544,2777,41,2654,16,19,47,0,0,0,1685,1951,21,1873,8,14,35,0,0,0,3,17,804,1,296,0,0,0,0,844,253,0,1,0,0,735,330,0,0,1,0,141,678,244,0,0,0,10,153,738,205,5,2,0,1,14,61,732,283,0,34,672,385,0,22,81,681,282,0,0,1016,477,0,0,0,7,0,2,2,0,1131,329,4,0,837,322,2,723,529,36,0,887,342,61,0,772,411,39,1,794,370,33,0,731,417,1,970,303,0,0,811,414,0,0,866,387,0,0,1127,537,3,0,10,5,3,0,317,996,353,4,0,0,229,1039,363,0,0,1166,440,0,55,980,293,0,0,1035,0,18,0,1003,311,1,132,935,275,1,2,4,0,1,39,883,373,0,873,390,23,15,0,45,800,448,8,0,,,,
2161528,19.42,1254,270530505,27053,27,2705313168,Corcoran P-2,2629,2564,136,2271,23,27,92,0,0,15,1762,1873,78,1704,9,17,61,0,0,4,7,33,841,2,372,2,0,0,0,916,299,0,1,0,0,803,389,0,0,0,0,157,745,293,0,0,0,22,197,727,294,6,2,1,0,30,61,751,369,0,51,656,506,0,22,101,705,349,0,1,965,526,0,0,0,4,1,1,2,0,1059,383,2,0,627,360,0,569,532,40,1,708,378,50,0,603,426,44,1,638,400,32,2,577,448,1,806,329,0,0,664,445,0,1,713,409,0,1,935,551,4,0,10,6,2,0,272,845,383,7,5,0,196,879,401,0,0,982,470,3,51,755,283,2,0,849,0,30,0,785,295,1,103,685,306,1,1,2,2,0,42,676,346,1,680,356,21,9,1,57,617,384,4,1,,,,
